User_ID,Age,Gender,Occupation,Game_Type,Daily_Gaming_Hours,Weekly_Gaming_Hours,Primary_Gaming_Time,Sleep_Hours,Stress_Level,Focus_Level,Academic_or_Work_Score,Productivity_Level,Performance_Impact
U0755,34.0,Female,Working Professional,Puzzle,5.4,37.8,,6.4,9.0,3.0,78.0,83.0,Neutral
U0756,23.0,Male,Student,Sports,3.2,22.4,Night,6.2,9.0,8.0,86.0,87.0,Neutral
U0757,33.0,Male,Student,Simulation,3.0,21.0,Evening,8.4,3.0,,68.0,70.0,Neutral
U0758,27.0,Male,Student,Action,5.6,39.2,Evening,5.0,8.0,3.0,62.0,62.0,Negative
U0759,22.0,Female,Student,Puzzle,2.2,15.4,Evening,6.0,6.0,6.0,56.0,53.0,Neutral
U0760,29.0,Male,Student,Sports,1.7,,Evening,7.8,9.0,3.0,62.0,65.0,Positive
U0761,22.0,Male,Working Professional,Sports,3.7,25.9,Night,6.8,7.0,9.0,79.0,81.0,Neutral
U0762,31.0,Female,Student,Sports,3.0,21.0,Evening,8.0,7.0,3.0,94.0,99.0,Neutral
U0763,20.0,Male,Student,Simulation,3.5,24.5,Night,8.3,9.0,8.0,72.0,77.0,Neutral
U0764,24.0,Male,Student,Sports,4.9,34.3,Night,7.3,3.0,8.0,90.0,86.0,Neutral
U0765,25.0,Female,Student,Simulation,5.4,37.8,Night,5.0,4.0,3.0,72.0,70.0,Negative
,31.0,Male,Working Professional,Action,2.3,16.1,Night,6.9,9.0,9.0,56.0,56.0,Neutral
U0767,27.0,Male,Student,Puzzle,2.2,15.4,Morning,5.5,3.0,3.0,89.0,86.0,Neutral
U0768,23.0,Male,Student,Puzzle,1.3,9.1,Evening,8.3,4.0,3.0,94.0,94.0,Positive
U0769,19.0,Male,Student,Simulation,1.0,7.0,Night,5.1,7.0,5.0,79.0,75.0,Neutral
U0770,28.0,Female,Working Professional,Action,1.8,12.6,Evening,6.5,8.0,3.0,72.0,67.0,Neutral
U0771,21.0,Male,Student,Puzzle,0.7,4.9,Night,7.0,2.0,5.0,90.0,94.0,Positive
U0772,35.0,Male,Student,Simulation,2.7,18.9,Evening,4.8,,9.0,64.0,64.0,Neutral
U0773,27.0,Male,Student,Action,5.8,,Evening,6.7,2.0,3.0,84.0,88.0,Neutral
U0774,34.0,Female,Student,Strategy,2.0,14.0,Night,5.5,8.0,5.0,95.0,93.0,Neutral
U0775,35.0,Female,Working Professional,Strategy,3.4,23.8,Night,,3.0,6.0,62.0,59.0,Neutral
U0776,26.0,Male,Working Professional,Puzzle,3.3,23.1,Morning,7.7,7.0,8.0,71.0,73.0,Neutral
U0777,18.0,Female,Student,Action,,21.0,Night,6.9,2.0,8.0,63.0,68.0,Neutral
U0778,20.0,Male,Student,Casual,1.5,10.5,Evening,6.7,9.0,9.0,80.0,83.0,Neutral
U0779,30.0,Male,Student,Action,4.2,29.4,Evening,5.9,8.0,9.0,93.0,93.0,Negative
U0780,29.0,Male,Student,Simulation,2.5,17.5,Night,5.3,2.0,4.0,56.0,55.0,Neutral
U0781,26.0,Female,Student,Action,,15.4,Morning,7.4,5.0,6.0,78.0,73.0,Neutral
U0782,34.0,Female,Student,Simulation,5.9,41.3,Morning,7.1,3.0,9.0,72.0,76.0,Neutral
U0783,20.0,Male,Working Professional,Simulation,4.1,28.7,Morning,6.8,4.0,3.0,92.0,89.0,Neutral
U0784,35.0,Female,Working Professional,Action,5.3,37.1,Evening,7.4,6.0,4.0,56.0,,Neutral
U0785,31.0,Female,Student,Casual,4.0,28.0,Night,8.3,2.0,9.0,75.0,76.0,Neutral
U0786,26.0,Female,Working Professional,Puzzle,3.1,21.7,Morning,5.9,2.0,8.0,69.0,64.0,Neutral
U0787,20.0,Male,Student,Strategy,2.7,18.9,Evening,5.8,2.0,8.0,69.0,70.0,Neutral
U0788,18.0,Female,Working Professional,Strategy,2.2,15.4,Morning,7.0,3.0,3.0,85.0,86.0,Neutral
U0789,25.0,Male,Working Professional,Action,3.1,21.7,Night,8.3,2.0,9.0,76.0,79.0,Neutral
U0790,20.0,Male,Student,Sports,3.0,21.0,Morning,5.0,2.0,3.0,79.0,79.0,Neutral
U0791,19.0,Female,Working Professional,Sports,2.2,15.4,Morning,7.0,3.0,3.0,58.0,61.0,Neutral
U0792,31.0,Male,Working Professional,Casual,3.9,27.3,Night,6.1,2.0,6.0,79.0,81.0,Neutral
U0793,21.0,Male,Student,Simulation,4.8,33.6,Morning,6.3,7.0,7.0,67.0,63.0,Neutral
U0794,32.0,Male,Student,Strategy,5.5,38.5,Morning,5.0,6.0,5.0,81.0,83.0,Negative
U0795,35.0,Male,Student,Sports,0.8,5.6,Evening,5.7,8.0,7.0,77.0,76.0,Neutral
U0796,22.0,Male,Student,Simulation,3.8,26.6,Night,5.7,2.0,7.0,92.0,97.0,Neutral
U0797,20.0,Female,Student,Casual,5.2,36.4,Evening,6.2,5.0,4.0,95.0,93.0,Neutral
U0798,28.0,Female,Working Professional,Puzzle,4.3,30.1,Morning,8.4,7.0,9.0,92.0,96.0,Neutral
U0799,25.0,Male,Working Professional,Simulation,1.1,7.7,Morning,8.0,2.0,,69.0,64.0,Positive
U0800,30.0,Male,Student,Puzzle,1.8,12.6,Morning,7.4,7.0,9.0,79.0,77.0,Positive
U0801,24.0,Female,Student,Action,0.9,6.3,Morning,4.6,3.0,4.0,73.0,75.0,Neutral
U0802,35.0,Male,Student,Strategy,1.6,11.2,Morning,5.2,6.0,8.0,66.0,66.0,Neutral
U0803,21.0,Female,Student,Puzzle,1.5,10.5,Evening,5.5,3.0,,63.0,64.0,Neutral
U0804,20.0,Male,Student,Strategy,1.8,12.6,Morning,7.7,4.0,7.0,94.0,95.0,Positive
U0805,25.0,Male,Student,Simulation,1.6,11.2,Evening,6.0,7.0,5.0,93.0,94.0,Neutral
U0806,34.0,Female,Student,Casual,4.8,33.6,Morning,5.8,2.0,8.0,72.0,69.0,Negative
U0807,,Female,Working Professional,Simulation,4.8,33.6,Evening,7.7,3.0,4.0,87.0,88.0,Neutral
U0808,26.0,,Student,Strategy,1.5,10.5,Morning,7.3,9.0,8.0,86.0,88.0,Positive
U0809,31.0,Female,Student,Puzzle,5.4,37.8,Evening,6.3,5.0,6.0,68.0,67.0,Neutral
U0810,29.0,Male,Student,Sports,3.5,24.5,Night,5.0,3.0,,83.0,86.0,Neutral
,33.0,Female,Working Professional,Sports,3.9,27.3,Morning,6.2,9.0,6.0,81.0,81.0,Neutral
U0812,34.0,Male,Working Professional,Strategy,1.5,10.5,Morning,5.4,3.0,5.0,60.0,59.0,Neutral
U0813,28.0,Female,Working Professional,Casual,1.2,8.4,Night,5.9,5.0,5.0,67.0,72.0,Neutral
U0814,18.0,,Working Professional,Puzzle,5.1,35.7,Evening,5.3,4.0,9.0,89.0,88.0,Negative
U0815,30.0,Male,Student,Casual,5.7,39.9,Night,7.8,2.0,6.0,87.0,84.0,Neutral
U0816,20.0,Female,Student,Sports,1.7,11.9,Night,5.4,9.0,8.0,84.0,84.0,
U0817,22.0,Female,Student,Sports,2.8,19.6,Night,6.3,2.0,5.0,63.0,67.0,Neutral
U0818,27.0,Female,Student,Simulation,5.1,35.7,Morning,5.9,8.0,6.0,80.0,83.0,Negative
U0819,30.0,Female,Student,,5.6,39.2,Morning,5.1,7.0,7.0,95.0,99.0,Negative
U0820,27.0,Male,Student,Action,3.4,23.8,Night,5.3,3.0,5.0,91.0,93.0,Neutral
U0821,20.0,Female,Working Professional,Strategy,3.5,24.5,Morning,4.6,9.0,3.0,66.0,64.0,Neutral
U0822,18.0,Male,Working Professional,Sports,2.1,14.7,Evening,6.6,9.0,3.0,78.0,81.0,Neutral
U0823,24.0,Male,Student,Puzzle,,,Evening,4.9,8.0,6.0,59.0,60.0,Neutral
U0824,,Female,Working Professional,Strategy,5.0,35.0,Morning,7.2,4.0,7.0,91.0,,Neutral
U0825,28.0,,Working Professional,Sports,6.0,42.0,Night,6.3,8.0,7.0,70.0,73.0,Neutral
U0826,23.0,Female,Student,Strategy,0.7,4.9,Night,4.9,9.0,5.0,74.0,75.0,Neutral
U0827,30.0,Male,Student,Strategy,4.5,31.5,Evening,,4.0,8.0,91.0,87.0,Neutral
U0828,31.0,Male,Working Professional,Action,5.4,37.8,Morning,6.7,3.0,8.0,68.0,70.0,Neutral
U0829,24.0,Male,Working Professional,Action,3.3,23.1,Morning,7.6,8.0,6.0,,64.0,Neutral
U0830,24.0,Female,Student,Action,4.0,28.0,Evening,7.2,9.0,6.0,76.0,77.0,Neutral
U0831,32.0,Male,Student,Simulation,1.1,7.7,Night,8.2,7.0,8.0,84.0,86.0,Positive
U0832,23.0,Male,Student,Strategy,1.8,12.6,Evening,8.3,4.0,6.0,72.0,69.0,Positive
U0833,26.0,Male,Working Professional,Puzzle,1.2,8.4,Morning,7.5,4.0,3.0,55.0,60.0,Positive
U0834,34.0,Male,Working Professional,Casual,1.7,11.9,Evening,4.6,5.0,6.0,58.0,63.0,Neutral
U0835,25.0,Female,Student,Strategy,2.9,20.3,Morning,6.9,2.0,9.0,79.0,77.0,Neutral
U0836,20.0,Male,Student,Casual,0.6,4.2,Morning,4.6,2.0,5.0,67.0,72.0,Neutral
U0837,35.0,Male,Student,Simulation,4.5,31.5,Evening,4.7,3.0,9.0,75.0,75.0,Negative
U0838,23.0,Male,Working Professional,Casual,5.7,39.9,Evening,5.0,5.0,3.0,77.0,77.0,Negative
U0839,29.0,Male,Student,Strategy,0.6,4.2,Evening,5.4,5.0,3.0,72.0,77.0,Neutral
U0840,23.0,Female,Student,Simulation,2.2,15.4,Evening,6.9,3.0,8.0,89.0,93.0,Neutral
U0841,28.0,Female,Student,Puzzle,5.9,41.3,Morning,7.3,4.0,5.0,66.0,71.0,Neutral
U0842,34.0,Male,Student,Action,3.8,26.6,Night,6.8,8.0,7.0,95.0,93.0,Neutral
U0843,20.0,Male,Student,Puzzle,4.7,32.9,Evening,5.0,5.0,8.0,82.0,80.0,Negative
U0844,32.0,Female,Student,Puzzle,2.1,14.7,Evening,5.1,5.0,8.0,57.0,55.0,Neutral
U0845,25.0,Female,Working Professional,Strategy,4.0,28.0,Morning,7.5,8.0,8.0,73.0,68.0,
U0846,30.0,Female,Student,Sports,3.5,24.5,,8.1,5.0,9.0,69.0,73.0,Neutral
U0847,22.0,Male,Student,Action,0.5,3.5,Morning,8.0,3.0,,,63.0,Positive
U0848,31.0,Female,Working Professional,Strategy,3.8,26.6,Night,7.8,5.0,4.0,87.0,83.0,Neutral
U0849,32.0,,Working Professional,Sports,1.6,11.2,Morning,6.2,5.0,5.0,73.0,77.0,Neutral
U0850,31.0,Female,Student,Sports,5.7,39.9,Morning,5.9,8.0,4.0,85.0,87.0,Negative
U0851,35.0,Male,Student,Puzzle,4.7,32.9,Evening,6.2,3.0,9.0,74.0,78.0,Neutral
U0852,20.0,Female,Student,Casual,3.1,21.7,Evening,6.3,8.0,7.0,93.0,95.0,Neutral
U0853,33.0,Female,Working Professional,Sports,1.6,11.2,Night,8.2,2.0,3.0,87.0,87.0,Positive
U0854,30.0,Male,Student,Sports,2.6,18.2,Evening,6.5,3.0,6.0,57.0,53.0,Neutral
U0855,29.0,Male,Working Professional,Sports,4.7,32.9,Night,7.5,7.0,7.0,86.0,91.0,Neutral
U0856,22.0,,Working Professional,Casual,1.9,13.3,Morning,6.4,7.0,8.0,56.0,61.0,Neutral
U0857,30.0,Female,Student,Simulation,1.9,13.3,Morning,6.9,4.0,3.0,62.0,58.0,Neutral
U0858,35.0,Female,Working Professional,Casual,5.3,37.1,Evening,,8.0,5.0,,77.0,Negative
U0859,29.0,Male,Working Professional,Casual,4.6,32.2,Morning,8.2,3.0,3.0,95.0,99.0,Neutral
U0860,18.0,Male,Student,Casual,5.6,39.2,Evening,6.1,6.0,3.0,65.0,67.0,Neutral
U0861,23.0,Male,Student,Sports,3.4,23.8,Morning,7.1,8.0,4.0,66.0,66.0,Neutral
U0862,23.0,Male,Working Professional,Sports,3.3,23.1,Evening,4.9,5.0,4.0,67.0,62.0,Neutral
U0863,30.0,Male,Working Professional,Action,3.9,27.3,Evening,7.0,,3.0,73.0,,Neutral
U0864,19.0,Female,Student,Casual,0.7,4.9,Night,5.4,9.0,8.0,61.0,56.0,Neutral
U0865,34.0,Female,Working Professional,Sports,4.8,33.6,Evening,4.7,5.0,7.0,55.0,56.0,Negative
U0866,30.0,Female,Student,Puzzle,3.8,26.6,Evening,5.8,7.0,5.0,,70.0,Neutral
U0867,21.0,Female,Student,Puzzle,4.9,34.3,Evening,4.5,8.0,8.0,63.0,58.0,Negative
U0868,24.0,Male,Working Professional,Action,3.9,27.3,Night,7.1,9.0,7.0,81.0,86.0,
U0869,33.0,Female,Student,Puzzle,2.5,17.5,Evening,,7.0,8.0,83.0,81.0,Neutral
U0870,27.0,Male,Student,Simulation,5.7,,Night,8.3,9.0,8.0,61.0,,Neutral
U0871,27.0,,Student,Sports,4.8,33.6,Morning,7.4,2.0,4.0,86.0,82.0,Neutral
U0872,20.0,Male,Working Professional,Casual,3.2,22.4,Morning,6.7,5.0,4.0,65.0,70.0,Neutral
U0873,26.0,Female,Student,Casual,1.4,9.8,Morning,8.2,8.0,9.0,72.0,70.0,Positive
U0874,20.0,Female,Working Professional,Casual,5.6,39.2,Night,7.0,9.0,3.0,76.0,74.0,Neutral
U0875,26.0,Male,Working Professional,Action,4.5,,Morning,6.0,8.0,9.0,69.0,67.0,Neutral
U0876,29.0,Male,Working Professional,Sports,1.0,7.0,Night,7.5,5.0,8.0,62.0,66.0,Positive
U0877,28.0,Female,Student,Simulation,4.6,32.2,Night,5.7,5.0,9.0,79.0,80.0,Negative
U0878,28.0,Male,Working Professional,Strategy,3.8,26.6,Evening,5.4,8.0,3.0,89.0,,Neutral
U0879,28.0,Female,,Puzzle,4.2,29.4,Night,5.1,6.0,4.0,57.0,61.0,Negative
U0880,19.0,Female,Student,Casual,3.7,25.9,Morning,7.0,5.0,6.0,73.0,74.0,Neutral
U0881,33.0,Female,Working Professional,Casual,5.2,36.4,Morning,8.2,5.0,8.0,,55.0,Neutral
U0882,30.0,Female,Student,Simulation,6.0,42.0,Night,6.7,7.0,,85.0,85.0,Neutral
U0883,21.0,Male,Working Professional,Simulation,2.1,14.7,Morning,7.3,5.0,8.0,90.0,91.0,Neutral
U0884,22.0,Female,Working Professional,Puzzle,5.2,36.4,Morning,7.3,9.0,8.0,65.0,69.0,Neutral
U0885,21.0,Male,Working Professional,Sports,1.7,11.9,Night,7.7,5.0,8.0,55.0,55.0,Positive
U0886,19.0,Male,Working Professional,Simulation,5.1,35.7,Evening,8.2,3.0,5.0,85.0,82.0,Neutral
U0887,25.0,Female,Working Professional,Puzzle,5.8,40.6,Night,7.0,8.0,4.0,,53.0,Neutral
,30.0,Female,Working Professional,Puzzle,3.8,26.6,Morning,5.2,8.0,9.0,60.0,62.0,Neutral
U0889,18.0,Female,Working Professional,Casual,1.2,8.4,Night,,9.0,8.0,87.0,85.0,Neutral
U0890,22.0,Male,Working Professional,Action,1.0,7.0,Night,6.9,8.0,6.0,82.0,81.0,Neutral
U0891,35.0,Female,Student,Simulation,5.5,38.5,Night,7.7,4.0,6.0,56.0,57.0,Neutral
U0892,21.0,Male,Student,Action,3.5,24.5,Night,7.8,3.0,9.0,68.0,73.0,Neutral
U0893,,Male,Working Professional,Action,3.0,21.0,Morning,5.8,2.0,4.0,91.0,89.0,Neutral
U0894,18.0,Male,Working Professional,Action,5.9,41.3,Night,6.5,7.0,7.0,65.0,66.0,Neutral
U0895,28.0,Female,Student,Casual,5.5,38.5,Morning,5.7,9.0,4.0,91.0,93.0,Negative
U0896,24.0,Male,Student,Simulation,4.1,28.7,Evening,4.7,2.0,4.0,64.0,63.0,Negative
U0897,26.0,Female,Student,Sports,2.0,14.0,Evening,7.4,8.0,3.0,90.0,89.0,Positive
U0898,24.0,Male,Working Professional,Casual,1.0,7.0,Night,5.5,8.0,8.0,64.0,67.0,Neutral
U0899,31.0,Female,Student,Simulation,4.1,28.7,Morning,7.4,4.0,6.0,64.0,64.0,
U0900,20.0,Female,Student,Puzzle,,6.3,Evening,5.0,3.0,8.0,,91.0,
U0901,30.0,Male,Working Professional,Action,4.8,33.6,Morning,5.1,5.0,5.0,55.0,,Negative
U0902,34.0,Female,Working Professional,Simulation,,10.5,Evening,7.4,6.0,7.0,86.0,82.0,Positive
U0903,29.0,Female,Working Professional,Simulation,3.8,26.6,Morning,,4.0,5.0,79.0,76.0,Neutral
U0904,30.0,Female,Student,Casual,1.9,13.3,Night,7.2,4.0,8.0,63.0,60.0,Positive
U0905,32.0,Male,Working Professional,Puzzle,5.9,41.3,Evening,7.3,5.0,8.0,93.0,94.0,Neutral
U0906,20.0,Female,Working Professional,Puzzle,3.3,23.1,Morning,5.6,8.0,7.0,69.0,68.0,Neutral
U0907,19.0,Male,Working Professional,Simulation,4.0,28.0,Evening,4.8,5.0,3.0,65.0,69.0,Negative
U0908,33.0,Female,Student,Sports,4.9,34.3,Morning,4.5,8.0,8.0,87.0,84.0,Negative
U0909,29.0,Male,Student,Simulation,3.9,27.3,Evening,8.1,2.0,8.0,82.0,85.0,Neutral
U0910,22.0,Female,Student,Sports,5.8,40.6,Evening,7.2,5.0,4.0,59.0,59.0,Neutral
U0911,21.0,Female,Working Professional,Sports,2.6,18.2,Evening,6.0,3.0,,70.0,73.0,Neutral
U0912,34.0,,Working Professional,Simulation,2.0,,Evening,4.5,8.0,4.0,74.0,79.0,Neutral
U0913,21.0,Male,Working Professional,Casual,0.8,5.6,Morning,4.5,9.0,5.0,74.0,74.0,Neutral
U0914,34.0,Male,Working Professional,,2.7,18.9,Evening,4.5,8.0,6.0,,63.0,Neutral
U0915,29.0,Female,Working Professional,Sports,0.5,3.5,Morning,7.6,6.0,4.0,85.0,86.0,Positive
U0916,22.0,Female,Working Professional,Action,3.5,24.5,,5.6,9.0,8.0,83.0,80.0,Neutral
U0917,22.0,Female,Working Professional,Casual,5.4,37.8,Evening,7.3,3.0,4.0,73.0,68.0,Neutral
U0918,31.0,Female,Working Professional,Casual,5.5,38.5,Night,5.1,5.0,6.0,72.0,68.0,Negative
U0919,21.0,Male,Student,Strategy,1.2,8.4,Morning,7.5,8.0,7.0,79.0,76.0,Positive
U0920,18.0,Female,Working Professional,Puzzle,2.4,16.8,Evening,4.6,5.0,3.0,76.0,77.0,Neutral
U0921,23.0,Male,Working Professional,Action,3.2,22.4,Evening,7.5,5.0,7.0,64.0,67.0,Neutral
U0922,34.0,Male,Student,Simulation,6.0,42.0,Night,5.5,8.0,4.0,85.0,81.0,Negative
U0923,24.0,Male,Working Professional,Action,4.0,28.0,Night,5.4,4.0,6.0,57.0,56.0,Negative
U0924,25.0,Male,Working Professional,Sports,1.6,11.2,Evening,8.0,8.0,6.0,88.0,87.0,Positive
U0925,29.0,Female,Working Professional,Casual,0.8,5.6,,6.2,2.0,5.0,62.0,61.0,Neutral
U0926,,Male,,Sports,1.9,13.3,Evening,8.1,4.0,3.0,55.0,50.0,Positive
U0927,28.0,Female,Student,Action,5.5,38.5,Night,4.9,4.0,5.0,86.0,86.0,Negative
U0928,34.0,Female,Student,Casual,0.6,4.2,Evening,6.7,4.0,5.0,78.0,78.0,Neutral
U0929,21.0,,Student,Strategy,1.7,11.9,Night,6.0,3.0,4.0,95.0,99.0,Neutral
U0930,35.0,Male,Student,Strategy,3.0,21.0,Morning,4.9,7.0,5.0,85.0,83.0,Neutral
U0931,21.0,Female,Student,Sports,2.8,19.6,Evening,7.3,7.0,5.0,83.0,88.0,Neutral
U0932,22.0,Female,Student,Simulation,3.4,23.8,Morning,8.3,2.0,4.0,93.0,92.0,Neutral
,20.0,Male,Working Professional,Simulation,4.9,34.3,Evening,7.3,8.0,6.0,89.0,92.0,Neutral
U0934,23.0,Male,Student,Simulation,3.6,25.2,Evening,6.1,6.0,4.0,66.0,61.0,Neutral
U0935,26.0,Male,Student,Strategy,3.3,23.1,Morning,7.4,6.0,5.0,69.0,68.0,Neutral
U0936,19.0,Male,Student,Simulation,3.4,23.8,Morning,5.7,4.0,5.0,63.0,62.0,
U0937,26.0,Male,Working Professional,Simulation,0.5,3.5,Evening,5.9,7.0,,60.0,63.0,Neutral
U0938,26.0,Male,Working Professional,Action,2.3,16.1,Night,4.7,2.0,9.0,77.0,75.0,Neutral
U0939,26.0,Male,Working Professional,Strategy,4.1,28.7,Evening,8.0,3.0,8.0,79.0,84.0,Neutral
U0940,31.0,Female,Student,Sports,2.0,14.0,Morning,6.8,8.0,4.0,83.0,81.0,Neutral
U0941,23.0,Female,Student,Puzzle,3.2,22.4,Morning,6.3,4.0,4.0,91.0,93.0,Neutral
U0942,31.0,Male,Working Professional,Casual,5.4,37.8,Evening,7.8,5.0,3.0,64.0,60.0,Neutral
U0943,30.0,Male,Student,Action,1.1,7.7,Night,6.6,2.0,7.0,61.0,62.0,Neutral
U0944,18.0,Male,Student,Simulation,5.6,,Night,5.0,3.0,5.0,64.0,69.0,Negative
U0945,32.0,,Working Professional,Puzzle,,35.0,Evening,7.9,3.0,4.0,63.0,65.0,Neutral
U0946,18.0,Male,Student,Simulation,1.3,9.1,Evening,4.7,6.0,8.0,89.0,85.0,Neutral
U0947,18.0,Male,Working Professional,,1.1,7.7,,8.0,8.0,4.0,55.0,53.0,Positive
U0948,23.0,Male,Student,Action,2.4,16.8,Evening,5.6,8.0,8.0,62.0,64.0,Neutral
,22.0,Male,Working Professional,Simulation,2.5,17.5,Evening,7.0,3.0,5.0,,55.0,Neutral
U0950,27.0,Female,Student,Puzzle,3.8,26.6,Evening,7.2,4.0,8.0,74.0,78.0,Neutral
U0951,22.0,Female,Student,Sports,4.1,28.7,Evening,8.2,3.0,9.0,55.0,52.0,Neutral
U0952,31.0,Female,Student,Action,4.5,31.5,Evening,7.6,9.0,9.0,59.0,55.0,Neutral
U0953,31.0,Female,Working Professional,Simulation,6.0,42.0,Night,5.2,8.0,5.0,75.0,77.0,Negative
U0954,33.0,Female,Student,Sports,2.3,16.1,Morning,7.7,5.0,6.0,81.0,84.0,Neutral
,29.0,Male,Student,Action,3.7,25.9,Evening,6.2,5.0,8.0,60.0,58.0,Neutral
U0956,22.0,Female,Working Professional,Strategy,3.6,25.2,Night,,3.0,3.0,77.0,77.0,Neutral
U0957,22.0,Male,Student,Sports,5.8,40.6,,8.2,5.0,4.0,69.0,64.0,
U0958,20.0,Female,Student,Action,0.6,4.2,Morning,8.4,7.0,3.0,61.0,66.0,Positive
U0959,22.0,Male,Working Professional,Casual,2.5,17.5,Morning,4.8,,3.0,91.0,92.0,Neutral
U0960,32.0,Male,Working Professional,Action,4.6,32.2,Morning,7.3,6.0,,81.0,81.0,Neutral
U0961,30.0,Female,Working Professional,Simulation,0.8,5.6,Night,7.1,4.0,7.0,65.0,60.0,Positive
U0962,23.0,Female,Student,Simulation,5.1,35.7,Evening,8.2,6.0,8.0,69.0,70.0,Neutral
U0963,25.0,Female,,,5.9,41.3,Night,,5.0,6.0,94.0,89.0,Negative
U0964,30.0,Female,Student,Action,,26.6,Evening,4.8,9.0,6.0,75.0,80.0,Neutral
U0965,28.0,Male,,Puzzle,4.1,28.7,Morning,5.3,3.0,3.0,59.0,59.0,Negative
U0966,35.0,Male,Student,Strategy,3.5,24.5,Evening,4.8,2.0,9.0,74.0,72.0,Neutral
U0967,19.0,Female,,Puzzle,1.0,7.0,Morning,6.8,2.0,7.0,85.0,80.0,Neutral
U0968,30.0,Female,Student,Casual,5.9,41.3,Night,7.5,8.0,7.0,,67.0,Neutral
U0969,30.0,Female,Student,Puzzle,1.0,7.0,Morning,6.1,3.0,7.0,64.0,59.0,Neutral
U0970,22.0,Male,Working Professional,Sports,1.3,9.1,Morning,6.4,3.0,8.0,69.0,67.0,Neutral
U0971,24.0,Male,Student,,2.4,16.8,Night,5.9,8.0,3.0,79.0,77.0,Neutral
U0972,20.0,Female,Student,Sports,6.0,42.0,Evening,4.9,2.0,4.0,74.0,77.0,Negative
U0973,29.0,Male,Student,Strategy,1.4,9.8,Night,5.7,3.0,5.0,91.0,91.0,Neutral
U0974,22.0,Male,Working Professional,Action,4.7,32.9,Evening,5.5,9.0,5.0,83.0,88.0,Negative
U0975,28.0,Female,Student,Casual,5.2,36.4,Evening,6.1,4.0,6.0,78.0,81.0,Neutral
U0976,35.0,Male,Student,Action,3.3,23.1,Evening,5.6,2.0,7.0,58.0,56.0,Neutral
U0977,20.0,Female,Working Professional,Sports,2.6,18.2,Night,6.8,3.0,4.0,79.0,81.0,Neutral
U0978,30.0,Female,Student,Sports,3.4,23.8,Evening,7.8,3.0,3.0,66.0,62.0,Neutral
U0979,26.0,Female,Student,Simulation,0.9,6.3,Morning,5.9,9.0,4.0,85.0,81.0,Neutral
U0980,30.0,Male,Working Professional,Sports,5.7,39.9,Evening,5.1,5.0,5.0,91.0,86.0,Negative
U0981,26.0,Male,Student,Strategy,1.7,11.9,Morning,5.3,2.0,9.0,82.0,81.0,Neutral
U0982,24.0,Female,Student,Action,2.0,14.0,Morning,4.8,9.0,9.0,81.0,84.0,
U0983,31.0,Female,Working Professional,Simulation,5.4,37.8,Night,6.2,6.0,4.0,67.0,67.0,Neutral
U0984,18.0,Male,Student,Casual,4.8,33.6,Night,8.4,8.0,5.0,91.0,92.0,Neutral
U0985,22.0,Female,Working Professional,Action,3.7,25.9,Night,5.1,7.0,3.0,64.0,66.0,Neutral
U0986,32.0,Male,Student,Strategy,2.7,18.9,Night,6.6,2.0,,63.0,68.0,Neutral
U0987,29.0,Male,Student,Casual,5.9,41.3,Night,6.2,4.0,7.0,79.0,77.0,Neutral
U0988,34.0,Male,Working Professional,Casual,5.8,40.6,Evening,6.0,7.0,3.0,74.0,73.0,Neutral
U0989,23.0,Female,Working Professional,Puzzle,2.8,19.6,Morning,5.9,8.0,7.0,76.0,72.0,Neutral
U0990,31.0,Female,Student,Action,3.5,24.5,Morning,5.2,8.0,6.0,73.0,78.0,Neutral
U0991,35.0,Male,Working Professional,Simulation,1.0,7.0,Night,4.6,8.0,3.0,86.0,90.0,Neutral
U0992,35.0,Female,Student,Strategy,4.9,34.3,Evening,7.2,8.0,4.0,69.0,71.0,Neutral
U0993,29.0,Male,Working Professional,Puzzle,5.7,39.9,Night,5.9,9.0,6.0,80.0,75.0,Negative
U0994,31.0,Male,Student,Action,2.0,14.0,Morning,7.9,8.0,8.0,70.0,65.0,Positive
U0995,31.0,Male,Working Professional,Strategy,4.8,33.6,Night,7.9,7.0,5.0,65.0,,Neutral
U0996,23.0,Female,Working Professional,Simulation,,28.0,Morning,7.8,8.0,4.0,95.0,96.0,Neutral
U0997,30.0,Female,Student,Puzzle,2.9,20.3,Morning,4.9,4.0,7.0,,67.0,Neutral
U0998,18.0,Male,Working Professional,Action,,7.0,Night,4.6,2.0,8.0,92.0,89.0,Neutral
U0999,25.0,Female,Student,Simulation,4.5,31.5,Morning,8.4,7.0,4.0,70.0,75.0,Neutral
U1000,19.0,Female,Student,Strategy,4.5,31.5,Night,7.7,8.0,9.0,71.0,76.0,Neutral
